"","horautc","mean.ACI.","sd.ACI.","mean.ADI.","sd.ADI.","mean.AEve.","sd.AEve.","mean.bio.","sd.bio.","mean.H.","sd.H.","mean.M.","sd.M.","mean.NDSI.","sd.NDSI."
"1","20",18455.4604626255,214.410047536465,1.3911900625,0.6482821758776,0.5689230625,0.309637749382827,1.95705411177738,0.576097509284402,0.935615409720315,0.0453387023883691,0.00344584628359937,0.00143467907072437,0.469047226250118,0.285663919806727
"2","21",18539.6592656635,223.776609067904,1.752763375,0.598088731426241,0.4001495625,0.331927081873709,2.36326681643871,0.977358157940079,0.947711394053173,0.060032982357896,0.0029811524038099,0.000981390963919938,0.717429682106694,0.164336291369612
"3","22",18443.9863333316,162.540650267113,2.0587718125,0.378690689505515,0.2445790625,0.272195641179274,3.68201764809952,0.741614330218232,0.951443882528979,0.019572465631689,0.00373922110155511,0.000984697771873399,0.936986469608112,0.0322166195842382
"4","02",18860.0033029862,979.006729463667,2.10412958333333,0.307325234768244,0.220865916666667,0.251534074908517,3.18965649707619,0.828336077654962,0.954887497956089,0.021113624410807,0.00320248203851778,0.000590691710592167,0.820954538530716,0.180893044041912
"5","03",18586.9806576656,252.836420536213,2.18147091666667,0.289795630052208,0.157014916666667,0.209300319311948,2.86256516817276,0.625309384012678,0.967046017985202,0.00867102754216819,0.00283287586530044,0.000392820121897811,0.869879764846275,0.0613986931310951
"6","04",18445.7752246667,144.092830015102,2.24427275,0.10362198504365,0.12038525,0.151170632411388,2.8459742848431,0.677478198329711,0.961881790242754,0.00789986893835233,0.00301409521889296,0.000337579953815343,0.865705062074635,0.0955178504680815
"7","08",18336.4640251947,107.387898776157,2.22967633333333,0.166251018034523,0.104028083333333,0.18471046465923,1.36096494797593,0.309386979985608,0.978053114454886,0.00537060089368448,0.0023364323475879,0.000226203798831406,0.751267570599678,0.0904484680891508
"8","09",18513.0049320168,124.241003172406,2.22581216666667,0.192191670418235,0.1230565,0.165904658736988,2.34413079238456,0.919753212444934,0.976297120765538,0.00526938440581076,0.00249024041118807,0.000132930347702493,0.835740129781835,0.0775351744913237
"9","10",18488.8903330279,151.214873520575,2.210809,0.0899059169091374,0.201992833333333,0.0943299826988731,1.89265269733353,0.882113710053396,0.963859538317959,0.00999320551387891,0.00284341131984955,0.000268140385991763,0.777652394903445,0.086735132288016
