"","horautc","mean.ACI.","sd.ACI.","mean.ADI.","sd.ADI.","mean.AEve.","sd.AEve.","mean.bio.","sd.bio.","mean.H.","sd.H.","mean.M.","sd.M.","mean.NDSI.","sd.NDSI."
"1","12",9109.58629403538,20.7166000775131,2.06903825,0.165257685861354,0.33938775,0.174495851678247,2.37628049884722,0.555513124767245,0.917380449044702,0.0138360686968747,0.00554530716480789,0.000809831734044651,0.345164274171741,0.178043331481049
"2","13",9135.16189011264,73.6708835649901,1.6633455,0.259888189469369,0.58600425,0.125312417435717,4.15158739390506,2.27871808525793,0.901498586613993,0.0204713283176682,0.00606352907835716,0.000694391625748338,0.294221674288445,0.519944759712597
"3","18",9395.67870067832,353.576720305878,1.404087,0.624334786590763,0.61200175,0.277253832274536,3.0892727505247,0.930281407223289,0.857934587217161,0.0455963693333839,0.0077605209450755,0.00247821375509782,-0.0611482486542194,0.241677008045106
"4","19",9010.68397154245,58.0283570319848,1.75654825,0.591736927193932,0.44234975,0.32585899080162,2.8305804243076,1.72637058063648,0.863541361542714,0.0182430107294685,0.00728264797586488,0.000997698497706046,-0.336484863216091,0.356920658114576
"5","06",9053.80852731763,33.0638782484593,1.89204575,0.409629818742382,0.43406925,0.206393170926067,3.03405592908109,0.803021079980999,0.867789290480336,0.0112173388387963,0.00737656737549957,0.000829850955405144,-0.0630146098571844,0.281158468236294
"6","07",9243.53004335522,137.266316191226,1.486451,0.379460375938428,0.61747675,0.156391140009859,4.61256167938337,1.23933428271413,0.856277325575814,0.011763738887009,0.00942367497901863,0.000622391608239413,0.565591496777398,0.442805611851661
