"","horautc","mean.ACI.","sd.ACI.","mean.ADI.","sd.ADI.","mean.AEve.","sd.AEve.","mean.bio.","sd.bio.","mean.H.","sd.H.","mean.M.","sd.M.","mean.NDSI.","sd.NDSI."
"1","20",18137.9285242659,35.7697778815004,1.4631006875,1.02293220586382,0.4316045625,0.38071548543656,1.18735128909205,0.267880214444558,0.956070965202195,0.0349491584469709,0.00309545252101567,0.000509790200899842,0.54423615735794,0.160147250385592
"2","21",18163.9679299466,144.281480456101,2.0109806875,0.626044657095293,0.24732175,0.267920526614268,2.46984057344929,1.35578728350718,0.958271948443243,0.0242682854910753,0.00336860593284313,0.000771850980597196,0.757640343503203,0.113006871472567
"3","22",18162.6449886017,51.2860085329484,1.9972511875,0.635513562061238,0.193848,0.323677611093302,2.67807443700725,0.537912903011087,0.968848318948162,0.00958577494515143,0.003181754449357,0.000235466081274743,0.741585122830492,0.0538919128193129
"4","02",18220.4360607164,39.8041838158585,2.23454825,0.115228112595783,0.141559666666667,0.150030047199846,2.26651086046588,0.0625955076298622,0.974311832013558,0.00107325620337803,0.00294697117288767,5.00211537866526e-05,0.768926238676372,0.0170515311260728
"5","03",18221.1918427639,46.783374128843,2.18595108333333,0.255000002156313,0.170461583333333,0.195759478803806,2.1969487363165,0.10872768446872,0.974565862204729,0.00134348298478802,0.00292424757000262,5.45137993009744e-05,0.778798824986694,0.0206846497099807
"6","04",18227.4623302026,45.3237703350349,1.93142375,0.608364920371456,0.256275166666667,0.339844714007558,2.06043475643834,0.19236774605545,0.974692476470371,0.00229345604175001,0.00290525367518958,0.000105872096011963,0.762988621231722,0.0371138813969004
"7","08",18233.7919202578,46.6501678615755,2.27058566666667,0.0874806343186186,0.0770193333333333,0.12045520069178,2.21600753816339,0.310714268156742,0.971954695977398,0.00257642216204603,0.00304130396134126,0.000131683809650444,0.799713029017787,0.0466565156334983
"8","09",18229.7794221564,71.848326803312,2.195399,0.318813547673244,0.121489416666667,0.203127213442691,2.15807856461013,0.91850445942367,0.969648316532001,0.00985812618904988,0.0030560187581229,0.00028063088499365,0.726224084660281,0.133016190931262
"9","10",18245.3687787723,41.7196768218773,2.17177925,0.446400888644058,0.0901949166666667,0.227952237585165,2.04788582361482,0.575286800051962,0.972674288313443,0.00216654844258247,0.00299586422012398,0.00013092399046902,0.778026012029736,0.0606910645261373
